student_id,student_name,sex,group_id,subject,date,weekday,status
S064,Nicolás Guzmán,M,G2,Nuevas Tecnologías,2025-07-09,Miércoles,P
S065,Diego Arias,M,G3,Frontend 2,2025-07-09,Miércoles,P
S066,Luisa Rodríguez,F,G3,Frontend 2,2025-07-09,Miércoles,P
S067,Andrea Bravo,F,G3,Frontend 2,2025-07-09,Miércoles,P
S068,Jorge Vega,M,G3,Frontend 2,2025-07-09,Miércoles,P
S069,Daniela Castro,F,G3,Frontend 2,2025-07-09,Miércoles,P
S070,Catalina Guzmán,F,G3,Frontend 2,2025-07-09,Miércoles,P
S071,Catalina León,F,G3,Frontend 2,2025-07-09,Miércoles,P
S072,Laura González,F,G3,Frontend 2,2025-07-09,Miércoles,P
S073,Felipe Suárez,M,G3,Frontend 2,2025-07-09,Miércoles,P
S074,Paula Herrera,F,G3,Frontend 2,2025-07-09,Miércoles,P
S075,David Barrios,M,G3,Frontend 2,2025-07-09,Miércoles,P
S076,Alejandra Espinosa,F,G3,Frontend 2,2025-07-09,Miércoles,A
S077,Gabriela Peña,F,G3,Frontend 2,2025-07-09,Miércoles,P
S078,Diana Fuentes,F,G3,Frontend 2,2025-07-09,Miércoles,P
S079,Cristian Arroyo,M,G3,Frontend 2,2025-07-09,Miércoles,P
S080,María Muñoz,F,G3,Frontend 2,2025-07-09,Miércoles,P
S081,Álvaro Rodríguez,M,G3,Frontend 2,2025-07-09,Miércoles,A
S082,Tatiana Arias,F,G3,Frontend 2,2025-07-09,Miércoles,P
S083,Carlos Álvarez,M,G3,Frontend 2,2025-07-09,Miércoles,A
S084,Laura Nieto,F,G3,Frontend 2,2025-07-09,Miércoles,P
S085,Luis Salazar,M,G3,Frontend 2,2025-07-09,Miércoles,P
S086,Carlos Castañeda,M,G3,Frontend 2,2025-07-09,Miércoles,A
S087,Andrea Ortiz,F,G3,Frontend 2,2025-07-09,Miércoles,P
S088,Luis Vargas,M,G3,Frontend 2,2025-07-09,Miércoles,P
S089,María Delgado,F,G3,Frontend 2,2025-07-09,Miércoles,P
S090,Sofía Duarte,F,G3,Frontend 2,2025-07-09,Miércoles,P
S091,Diana Morales,F,G3,Frontend 2,2025-07-09,Miércoles,P
S092,Carolina Martínez,F,G3,Frontend 2,2025-07-09,Miércoles,P
S093,Alejandra Montoya,F,G3,Frontend 2,2025-07-09,Miércoles,P
S094,Valentina Navarro,F,G3,Frontend 2,2025-07-09,Miércoles,P
S095,Laura Arias,F,G3,Frontend 2,2025-07-09,Miércoles,P
S096,Juliana Castro,F,G3,Frontend 2,2025-07-09,Miércoles,P
S001,Alejandro Guzmán,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S002,Ana Nieto,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,A
S003,Mario Barrios,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S004,Mario Valencia,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S005,David Romero,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S006,Tatiana Muñoz,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S007,Miguel Herrera,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S008,David Salazar,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S009,Nicolás Méndez,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S010,Camila García,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S011,Alejandro Castro,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S012,Ricardo Álvarez,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S013,Andrés Rivero,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S014,Raúl Herrera,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S015,Juliana Vargas,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S016,Carlos Méndez,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S017,Alejandra Delgado,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S018,Catalina Cabrera,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S019,Sofía Nieto,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S020,Nicolás Rivero,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S021,Tatiana Bravo,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,A
S022,Héctor Reyes,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S023,Alejandra Camacho,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S024,Laura Jiménez,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S025,Valentina Castillo,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S026,Carolina Jiménez,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S027,Luisa Vega,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S028,Verónica Peña,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S029,Ana Vega,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S030,María Álvarez,F,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S031,Álvaro Camacho,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S032,Ricardo Arias,M,G1,Nuevas Tecnologías,2025-07-11,Viernes,P
S033,Sofía Herrera,F,G2,Frontend 2,2025-07-11,Viernes,P
S034,Paula Cardona,F,G2,Frontend 2,2025-07-11,Viernes,P
S035,Luisa Ramírez,F,G2,Frontend 2,2025-07-11,Viernes,P
S036,Sebastián Cárdenas,M,G2,Frontend 2,2025-07-11,Viernes,P
S037,Luisa Pérez,F,G2,Frontend 2,2025-07-11,Viernes,A
S038,Ricardo Peña,M,G2,Frontend 2,2025-07-11,Viernes,P
S039,Fernando Herrera,M,G2,Frontend 2,2025-07-11,Viernes,P
S040,Luis Morales,M,G2,Frontend 2,2025-07-11,Viernes,P
S041,Alejandro Arias,M,G2,Frontend 2,2025-07-11,Viernes,P
S042,Felipe Cabrera,M,G2,Frontend 2,2025-07-11,Viernes,P
S043,Ana Valencia,F,G2,Frontend 2,2025-07-11,Viernes,P
S044,María Duarte,F,G2,Frontend 2,2025-07-11,Viernes,P
S045,Mónica Vargas,F,G2,Frontend 2,2025-07-11,Viernes,P
S046,Luisa Herrera,F,G2,Frontend 2,2025-07-11,Viernes,P
S047,Andrea Sánchez,F,G2,Frontend 2,2025-07-11,Viernes,P
S048,Jorge Guzmán,M,G2,Frontend 2,2025-07-11,Viernes,P
S049,Ana Sánchez,F,G2,Frontend 2,2025-07-11,Viernes,P
S050,Ana Navarro,F,G2,Frontend 2,2025-07-11,Viernes,A
S051,Alejandro Pineda,M,G2,Frontend 2,2025-07-11,Viernes,P
S052,Andrea Morales,F,G2,Frontend 2,2025-07-11,Viernes,P
S053,Santiago Romero,M,G2,Frontend 2,2025-07-11,Viernes,P
S054,Verónica Ortiz,F,G2,Frontend 2,2025-07-11,Viernes,P
S055,Santiago Bravo,M,G2,Frontend 2,2025-07-11,Viernes,P
S056,Paula Vega,F,G2,Frontend 2,2025-07-11,Viernes,P
S057,Daniela Peña,F,G2,Frontend 2,2025-07-11,Viernes,P
S058,Andrés Rodríguez,M,G2,Frontend 2,2025-07-11,Viernes,P
S059,Héctor Rivero,M,G2,Frontend 2,2025-07-11,Viernes,P
S060,Álvaro Martínez,M,G2,Frontend 2,2025-07-11,Viernes,P
S061,Álvaro Duarte,M,G2,Frontend 2,2025-07-11,Viernes,P
S062,Luis Castañeda,M,G2,Frontend 2,2025-07-11,Viernes,P
S063,Andrés Montoya,M,G2,Frontend 2,2025-07-11,Viernes,P
S064,Nicolás Guzmán,M,G2,Frontend 2,2025-07-11,Viernes,P
S065,Diego Arias,M,G3,Backend 2,2025-07-11,Viernes,A
S066,Luisa Rodríguez,F,G3,Backend 2,2025-07-11,Viernes,P
S067,Andrea Bravo,F,G3,Backend 2,2025-07-11,Viernes,P
S068,Jorge Vega,M,G3,Backend 2,2025-07-11,Viernes,P
S069,Daniela Castro,F,G3,Backend 2,2025-07-11,Viernes,P
S070,Catalina Guzmán,F,G3,Backend 2,2025-07-11,Viernes,P
S071,Catalina León,F,G3,Backend 2,2025-07-11,Viernes,P
S072,Laura González,F,G3,Backend 2,2025-07-11,Viernes,P
S073,Felipe Suárez,M,G3,Backend 2,2025-07-11,Viernes,P
S074,Paula Herrera,F,G3,Backend 2,2025-07-11,Viernes,J
S075,David Barrios,M,G3,Backend 2,2025-07-11,Viernes,P
S076,Alejandra Espinosa,F,G3,Backend 2,2025-07-11,Viernes,P
S077,Gabriela Peña,F,G3,Backend 2,2025-07-11,Viernes,A
S078,Diana Fuentes,F,G3,Backend 2,2025-07-11,Viernes,P
S079,Cristian Arroyo,M,G3,Backend 2,2025-07-11,Viernes,A
S080,María Muñoz,F,G3,Backend 2,2025-07-11,Viernes,P
S081,Álvaro Rodríguez,M,G3,Backend 2,2025-07-11,Viernes,P
S082,Tatiana Arias,F,G3,Backend 2,2025-07-11,Viernes,P
S083,Carlos Álvarez,M,G3,Backend 2,2025-07-11,Viernes,P
S084,Laura Nieto,F,G3,Backend 2,2025-07-11,Viernes,A
S085,Luis Salazar,M,G3,Backend 2,2025-07-11,Viernes,P
S086,Carlos Castañeda,M,G3,Backend 2,2025-07-11,Viernes,P
S087,Andrea Ortiz,F,G3,Backend 2,2025-07-11,Viernes,P
S088,Luis Vargas,M,G3,Backend 2,2025-07-11,Viernes,P
S089,María Delgado,F,G3,Backend 2,2025-07-11,Viernes,P
S090,Sofía Duarte,F,G3,Backend 2,2025-07-11,Viernes,P
S091,Diana Morales,F,G3,Backend 2,2025-07-11,Viernes,P
S092,Carolina Martínez,F,G3,Backend 2,2025-07-11,Viernes,P
S093,Alejandra Montoya,F,G3,Backend 2,2025-07-11,Viernes,P
S094,Valentina Navarro,F,G3,Backend 2,2025-07-11,Viernes,P
S095,Laura Arias,F,G3,Backend 2,2025-07-11,Viernes,P
S096,Juliana Castro,F,G3,Backend 2,2025-07-11,Viernes,P
S001,Alejandro Guzmán,M,G1,Frontend 2,2025-07-14,Lunes,P
S002,Ana Nieto,F,G1,Frontend 2,2025-07-14,Lunes,P
S003,Mario Barrios,M,G1,Frontend 2,2025-07-14,Lunes,P
S004,Mario Valencia,M,G1,Frontend 2,2025-07-14,Lunes,P
S005,David Romero,M,G1,Frontend 2,2025-07-14,Lunes,P
S006,Tatiana Muñoz,F,G1,Frontend 2,2025-07-14,Lunes,P
S007,Miguel Herrera,M,G1,Frontend 2,2025-07-14,Lunes,P
S008,David Salazar,M,G1,Frontend 2,2025-07-14,Lunes,A
S009,Nicolás Méndez,M,G1,Frontend 2,2025-07-14,Lunes,P
S010,Camila García,F,G1,Frontend 2,2025-07-14,Lunes,P
S011,Alejandro Castro,M,G1,Frontend 2,2025-07-14,Lunes,P
S012,Ricardo Álvarez,M,G1,Frontend 2,2025-07-14,Lunes,P
S013,Andrés Rivero,M,G1,Frontend 2,2025-07-14,Lunes,P
S014,Raúl Herrera,M,G1,Frontend 2,2025-07-14,Lunes,P
S015,Juliana Vargas,F,G1,Frontend 2,2025-07-14,Lunes,P
S016,Carlos Méndez,M,G1,Frontend 2,2025-07-14,Lunes,P
S017,Alejandra Delgado,F,G1,Frontend 2,2025-07-14,Lunes,A
S018,Catalina Cabrera,F,G1,Frontend 2,2025-07-14,Lunes,A
S019,Sofía Nieto,F,G1,Frontend 2,2025-07-14,Lunes,P
S020,Nicolás Rivero,M,G1,Frontend 2,2025-07-14,Lunes,P
S021,Tatiana Bravo,F,G1,Frontend 2,2025-07-14,Lunes,P
S022,Héctor Reyes,M,G1,Frontend 2,2025-07-14,Lunes,P
S023,Alejandra Camacho,F,G1,Frontend 2,2025-07-14,Lunes,P
S024,Laura Jiménez,F,G1,Frontend 2,2025-07-14,Lunes,P
S025,Valentina Castillo,F,G1,Frontend 2,2025-07-14,Lunes,A
S026,Carolina Jiménez,F,G1,Frontend 2,2025-07-14,Lunes,P
S027,Luisa Vega,F,G1,Frontend 2,2025-07-14,Lunes,P
S028,Verónica Peña,F,G1,Frontend 2,2025-07-14,Lunes,P
S029,Ana Vega,F,G1,Frontend 2,2025-07-14,Lunes,P
S030,María Álvarez,F,G1,Frontend 2,2025-07-14,Lunes,P
S031,Álvaro Camacho,M,G1,Frontend 2,2025-07-14,Lunes,P
S032,Ricardo Arias,M,G1,Frontend 2,2025-07-14,Lunes,P
S033,Sofía Herrera,F,G2,Backend 2,2025-07-14,Lunes,P
S034,Paula Cardona,F,G2,Backend 2,2025-07-14,Lunes,A
S035,Luisa Ramírez,F,G2,Backend 2,2025-07-14,Lunes,A
S036,Sebastián Cárdenas,M,G2,Backend 2,2025-07-14,Lunes,P
S037,Luisa Pérez,F,G2,Backend 2,2025-07-14,Lunes,P
S038,Ricardo Peña,M,G2,Backend 2,2025-07-14,Lunes,P
S039,Fernando Herrera,M,G2,Backend 2,2025-07-14,Lunes,P
S040,Luis Morales,M,G2,Backend 2,2025-07-14,Lunes,P
S041,Alejandro Arias,M,G2,Backend 2,2025-07-14,Lunes,P
S042,Felipe Cabrera,M,G2,Backend 2,2025-07-14,Lunes,A
S043,Ana Valencia,F,G2,Backend 2,2025-07-14,Lunes,P
S044,María Duarte,F,G2,Backend 2,2025-07-14,Lunes,A
S045,Mónica Vargas,F,G2,Backend 2,2025-07-14,Lunes,P
S046,Luisa Herrera,F,G2,Backend 2,2025-07-14,Lunes,A
S047,Andrea Sánchez,F,G2,Backend 2,2025-07-14,Lunes,P
S048,Jorge Guzmán,M,G2,Backend 2,2025-07-14,Lunes,P
S049,Ana Sánchez,F,G2,Backend 2,2025-07-14,Lunes,A
S050,Ana Navarro,F,G2,Backend 2,2025-07-14,Lunes,P
S051,Alejandro Pineda,M,G2,Backend 2,2025-07-14,Lunes,A
S052,Andrea Morales,F,G2,Backend 2,2025-07-14,Lunes,P
S053,Santiago Romero,M,G2,Backend 2,2025-07-14,Lunes,P
S054,Verónica Ortiz,F,G2,Backend 2,2025-07-14,Lunes,P
S055,Santiago Bravo,M,G2,Backend 2,2025-07-14,Lunes,P
S056,Paula Vega,F,G2,Backend 2,2025-07-14,Lunes,P
S057,Daniela Peña,F,G2,Backend 2,2025-07-14,Lunes,P
S058,Andrés Rodríguez,M,G2,Backend 2,2025-07-14,Lunes,A
S059,Héctor Rivero,M,G2,Backend 2,2025-07-14,Lunes,P
S060,Álvaro Martínez,M,G2,Backend 2,2025-07-14,Lunes,P
S061,Álvaro Duarte,M,G2,Backend 2,2025-07-14,Lunes,P
S062,Luis Castañeda,M,G2,Backend 2,2025-07-14,Lunes,A
S063,Andrés Montoya,M,G2,Backend 2,2025-07-14,Lunes,P
S064,Nicolás Guzmán,M,G2,Backend 2,2025-07-14,Lunes,A
S065,Diego Arias,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S066,Luisa Rodríguez,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S067,Andrea Bravo,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S068,Jorge Vega,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S069,Daniela Castro,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S070,Catalina Guzmán,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S071,Catalina León,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S072,Laura González,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S073,Felipe Suárez,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S074,Paula Herrera,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,A
S075,David Barrios,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S076,Alejandra Espinosa,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S077,Gabriela Peña,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,A
S078,Diana Fuentes,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S079,Cristian Arroyo,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S080,María Muñoz,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S081,Álvaro Rodríguez,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S082,Tatiana Arias,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,A
S083,Carlos Álvarez,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S084,Laura Nieto,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S085,Luis Salazar,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,A
S086,Carlos Castañeda,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S087,Andrea Ortiz,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S088,Luis Vargas,M,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S089,María Delgado,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S090,Sofía Duarte,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S091,Diana Morales,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,A
S092,Carolina Martínez,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S093,Alejandra Montoya,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S094,Valentina Navarro,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,A
S095,Laura Arias,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,P
S096,Juliana Castro,F,G3,Nuevas Tecnologías,2025-07-14,Lunes,A
S001,Alejandro Guzmán,M,G1,Backend 2,2025-07-16,Miércoles,P
S002,Ana Nieto,F,G1,Backend 2,2025-07-16,Miércoles,P
S003,Mario Barrios,M,G1,Backend 2,2025-07-16,Miércoles,P
S004,Mario Valencia,M,G1,Backend 2,2025-07-16,Miércoles,P
S005,David Romero,M,G1,Backend 2,2025-07-16,Miércoles,P
S006,Tatiana Muñoz,F,G1,Backend 2,2025-07-16,Miércoles,P
S007,Miguel Herrera,M,G1,Backend 2,2025-07-16,Miércoles,P
S008,David Salazar,M,G1,Backend 2,2025-07-16,Miércoles,P
S009,Nicolás Méndez,M,G1,Backend 2,2025-07-16,Miércoles,P
S010,Camila García,F,G1,Backend 2,2025-07-16,Miércoles,P
S011,Alejandro Castro,M,G1,Backend 2,2025-07-16,Miércoles,A
S012,Ricardo Álvarez,M,G1,Backend 2,2025-07-16,Miércoles,P
S013,Andrés Rivero,M,G1,Backend 2,2025-07-16,Miércoles,P
S014,Raúl Herrera,M,G1,Backend 2,2025-07-16,Miércoles,P
S015,Juliana Vargas,F,G1,Backend 2,2025-07-16,Miércoles,P
S016,Carlos Méndez,M,G1,Backend 2,2025-07-16,Miércoles,P
S017,Alejandra Delgado,F,G1,Backend 2,2025-07-16,Miércoles,P
S018,Catalina Cabrera,F,G1,Backend 2,2025-07-16,Miércoles,P
S019,Sofía Nieto,F,G1,Backend 2,2025-07-16,Miércoles,P
S020,Nicolás Rivero,M,G1,Backend 2,2025-07-16,Miércoles,P
S021,Tatiana Bravo,F,G1,Backend 2,2025-07-16,Miércoles,A
S022,Héctor Reyes,M,G1,Backend 2,2025-07-16,Miércoles,P
S023,Alejandra Camacho,F,G1,Backend 2,2025-07-16,Miércoles,P
S024,Laura Jiménez,F,G1,Backend 2,2025-07-16,Miércoles,P
S025,Valentina Castillo,F,G1,Backend 2,2025-07-16,Miércoles,P
S026,Carolina Jiménez,F,G1,Backend 2,2025-07-16,Miércoles,P
S027,Luisa Vega,F,G1,Backend 2,2025-07-16,Miércoles,A
S028,Verónica Peña,F,G1,Backend 2,2025-07-16,Miércoles,P
S029,Ana Vega,F,G1,Backend 2,2025-07-16,Miércoles,P
S030,María Álvarez,F,G1,Backend 2,2025-07-16,Miércoles,A
S031,Álvaro Camacho,M,G1,Backend 2,2025-07-16,Miércoles,P
S032,Ricardo Arias,M,G1,Backend 2,2025-07-16,Miércoles,P
S033,Sofía Herrera,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S034,Paula Cardona,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S035,Luisa Ramírez,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,A
S036,Sebastián Cárdenas,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S037,Luisa Pérez,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S038,Ricardo Peña,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S039,Fernando Herrera,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S040,Luis Morales,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S041,Alejandro Arias,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S042,Felipe Cabrera,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S043,Ana Valencia,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S044,María Duarte,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S045,Mónica Vargas,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S046,Luisa Herrera,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S047,Andrea Sánchez,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S048,Jorge Guzmán,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S049,Ana Sánchez,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,A
S050,Ana Navarro,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S051,Alejandro Pineda,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S052,Andrea Morales,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S053,Santiago Romero,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S054,Verónica Ortiz,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S055,Santiago Bravo,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S056,Paula Vega,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S057,Daniela Peña,F,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S058,Andrés Rodríguez,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S059,Héctor Rivero,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S060,Álvaro Martínez,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S061,Álvaro Duarte,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S062,Luis Castañeda,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S063,Andrés Montoya,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,P
S064,Nicolás Guzmán,M,G2,Nuevas Tecnologías,2025-07-16,Miércoles,A
S065,Diego Arias,M,G3,Frontend 2,2025-07-16,Miércoles,P
S066,Luisa Rodríguez,F,G3,Frontend 2,2025-07-16,Miércoles,P
S067,Andrea Bravo,F,G3,Frontend 2,2025-07-16,Miércoles,P
S068,Jorge Vega,M,G3,Frontend 2,2025-07-16,Miércoles,P
S069,Daniela Castro,F,G3,Frontend 2,2025-07-16,Miércoles,P
S070,Catalina Guzmán,F,G3,Frontend 2,2025-07-16,Miércoles,A
S071,Catalina León,F,G3,Frontend 2,2025-07-16,Miércoles,P
S072,Laura González,F,G3,Frontend 2,2025-07-16,Miércoles,P
S073,Felipe Suárez,M,G3,Frontend 2,2025-07-16,Miércoles,P
S074,Paula Herrera,F,G3,Frontend 2,2025-07-16,Miércoles,P
S075,David Barrios,M,G3,Frontend 2,2025-07-16,Miércoles,J
S076,Alejandra Espinosa,F,G3,Frontend 2,2025-07-16,Miércoles,P
S077,Gabriela Peña,F,G3,Frontend 2,2025-07-16,Miércoles,P
S078,Diana Fuentes,F,G3,Frontend 2,2025-07-16,Miércoles,P
S079,Cristian Arroyo,M,G3,Frontend 2,2025-07-16,Miércoles,P
S080,María Muñoz,F,G3,Frontend 2,2025-07-16,Miércoles,P
S081,Álvaro Rodríguez,M,G3,Frontend 2,2025-07-16,Miércoles,P
S082,Tatiana Arias,F,G3,Frontend 2,2025-07-16,Miércoles,A
S083,Carlos Álvarez,M,G3,Frontend 2,2025-07-16,Miércoles,P
S084,Laura Nieto,F,G3,Frontend 2,2025-07-16,Miércoles,P
S085,Luis Salazar,M,G3,Frontend 2,2025-07-16,Miércoles,P
S086,Carlos Castañeda,M,G3,Frontend 2,2025-07-16,Miércoles,P
S087,Andrea Ortiz,F,G3,Frontend 2,2025-07-16,Miércoles,P
S088,Luis Vargas,M,G3,Frontend 2,2025-07-16,Miércoles,P
S089,María Delgado,F,G3,Frontend 2,2025-07-16,Miércoles,P
S090,Sofía Duarte,F,G3,Frontend 2,2025-07-16,Miércoles,P
S091,Diana Morales,F,G3,Frontend 2,2025-07-16,Miércoles,P
S092,Carolina Martínez,F,G3,Frontend 2,2025-07-16,Miércoles,P
S093,Alejandra Montoya,F,G3,Frontend 2,2025-07-16,Miércoles,A
S094,Valentina Navarro,F,G3,Frontend 2,2025-07-16,Miércoles,P
S095,Laura Arias,F,G3,Frontend 2,2025-07-16,Miércoles,A
S096,Juliana Castro,F,G3,Frontend 2,2025-07-16,Miércoles,A
S001,Alejandro Guzmán,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S002,Ana Nieto,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S003,Mario Barrios,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S004,Mario Valencia,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S005,David Romero,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S006,Tatiana Muñoz,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S007,Miguel Herrera,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S008,David Salazar,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S009,Nicolás Méndez,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,A
S010,Camila García,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S011,Alejandro Castro,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S012,Ricardo Álvarez,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S013,Andrés Rivero,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,A
S014,Raúl Herrera,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S015,Juliana Vargas,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S016,Carlos Méndez,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S017,Alejandra Delgado,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S018,Catalina Cabrera,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S019,Sofía Nieto,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S020,Nicolás Rivero,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S021,Tatiana Bravo,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S022,Héctor Reyes,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S023,Alejandra Camacho,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S024,Laura Jiménez,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S025,Valentina Castillo,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S026,Carolina Jiménez,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S027,Luisa Vega,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S028,Verónica Peña,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S029,Ana Vega,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S030,María Álvarez,F,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
S031,Álvaro Camacho,M,G1,Nuevas Tecnologías,2025-07-18,Viernes,P
